glyph_name,ps_name,sort_final_cdg,sort_final_a,assoc_feat_cdg,assoc_feat_a,assoc_feat_val,assoc_uids_cdg,assoc_uids_a
LtnSmLBelt.sc,uni026C.sc,42100.92,42100.92,smcp,smcp,,026C,026C
LtnSmLBrkn.sc,uniA747.sc,42102.1,42102.1,smcp,smcp,,A747,A747
LtnSmLTrnd.sc,uniA781.sc,42103.1,42103.1,smcp,smcp,,A781,A781
LtnSmLj.sc,uni01C9.sc,42110.1,42110.1,smcp,smcp,,01C9,01C9
LtnSmLLDigraph.sc,uni1EFB.sc,42111.1,42111.1,smcp,smcp,,1EFB,1EFB
LtnCapLSmJ.sc,uni01C8.sc,42160.1,42160.1,smcp,smcp,,01C8,01C8
LtnSmM.sc,m.sc,42200.1,42200.1,smcp,smcp,,006D,006D
LtnSmMAcute.sc,uni1E3F.sc,42200.311,42200.311,smcp,smcp,,1E3F,1E3F
LtnSmMDotAbv.sc,uni1E41.sc,42200.371,42200.371,smcp,smcp,,1E41,1E41
LtnSmMDotBlw.sc,uni1E43.sc,42200.471,42200.471,smcp,smcp,,1E43,1E43
LtnSmMHook.sc,uni0271.sc,42200.85,42200.85,smcp,smcp,,0271,0271
LtnSmTurnedM.sc,uni026F.sc,42210.1,42210.1,smcp,smcp,,026F,026F
CySmEm.sc,uni043C.sc,42230.1,42230.1,smcp,smcp,,043C,043C
CySmEmTail.sc,uni04CE.sc,42230.89,42230.89,smcp,smcp,,04CE,04CE
LtnSmN.sc,n.sc,42300,42300,smcp,smcp,,006E,006E
LtnSmNAcute.sc,nacute.sc,42300.311,42300.311,smcp,smcp,,0144,0144
LtnSmNGrave.sc,uni01F9.sc,42300.313,42300.313,smcp,smcp,,01F9,01F9
LtnSmNCaron.sc,ncaron.sc,42300.334,42300.334,smcp,smcp,,0148,0148
LtnSmNTilde.sc,ntilde.sc,42300.34,42300.34,smcp,smcp,,00F1,00F1
LtnSmNDotAbv.sc,uni1E45.sc,42300.371,42300.371,smcp,smcp,,1E45,1E45
LtnSmNCircumBlw.sc,uni1E4B.sc,42300.42,42300.42,smcp,smcp,,1E4B,1E4B
LtnSmNLineBlw.sc,uni1E49.sc,42300.45,42300.45,smcp,smcp,,1E49,1E49
LtnSmNDotBlw.sc,uni1E47.sc,42300.471,42300.471,smcp,smcp,,1E47,1E47
LtnSmNCedilla.sc,ncommaaccent.sc,42300.61,42300.61,smcp,smcp,,0146,0146
LtnSmNDiagStrk.sc,uniA7A5.sc,42300.75,42300.75,smcp,smcp,,A7A5,A7A5
LtnSmNLftHook.sc,uni0272.sc,42300.83,42300.83,smcp,smcp,,0272,0272
LtnSmNLftHook.LCStyle.sc,uni0272.LCStyle.sc,42300.831,42300.831,smcp,smcp,,0272,0272
LtnSmEng.sc,eng.sc,42300.85,42300.85,smcp,smcp,,014B,014B
LtnSmEng.BaselineHook.sc,eng.BaselineHook.sc,42300.851,42300.851,smcp,smcp,,014B,014B
LtnSmEng.UCStyle.sc,eng.UCStyle.sc,42300.852,42300.852,smcp,smcp,,014B,014B
LtnSmEng.Kom.sc,eng.Kom.sc,42300.853,42300.853,smcp,smcp,,014B,014B
LtnSmNDesc.sc,uniA791.sc,42300.93,42300.93,smcp,smcp,,A791,A791
LtnSmNLngRtLeg.sc,uni019E.sc,42300.95,42300.95,smcp,smcp,,019E,019E
LtnSmNj.sc,uni01CC.sc,42320.1,42320.1,smcp,smcp,,01CC,01CC
CySmI.sc,uni0438.sc,42340.1,42340.1,smcp,smcp,,0438,0438
CySmShortI.sc,uni0439.sc,42340.3,42340.3,smcp,smcp,,0439,0439
CySmIGrave.sc,uni045D.sc,42340.313,42340.313,smcp,smcp,,045D,045D
CySmIMacron.sc,uni04E3.sc,42340.35,42340.35,smcp,smcp,,04E3,04E3
CySmIDiaer.sc,uni04E5.sc,42340.36,42340.36,smcp,smcp,,04E5,04E5
CySmShortITail.sc,uni048B.sc,42340.4,42340.4,smcp,smcp,,048B,048B
LtnCapNSmJ.sc,uni01CB.sc,42380.1,42380.1,smcp,smcp,,01CB,01CB
LtnSmO.sc,o.sc,42400,42400,smcp,smcp,,006F,006F
CySmO.sc,uni043E.sc,42400.15,42400.15,smcp,smcp,,043E,043E
LtnSmOAcute.sc,oacute.sc,42400.311,42400.311,smcp,smcp,,00F3,00F3
LtnSmODblAcute.sc,ohungarumlaut.sc,42400.312,42400.312,smcp,smcp,,0151,0151
LtnSmOGrave.sc,ograve.sc,42400.313,42400.313,smcp,smcp,,00F2,00F2
LtnSmODblGrave.sc,uni020D.sc,42400.314,42400.314,smcp,smcp,,020D,020D
LtnSmOCircum.sc,ocircumflex.sc,42400.32,42400.32,smcp,smcp,,00F4,00F4
LtnSmOCircumAcute.sc,uni1ED1.sc,42400.32311,42400.32311,smcp,smcp,,1ED1,1ED1
LtnSmOCircumAcute.VN.sc,uni1ED1.VN.sc,42400.32311,42400.32311,smcp,smcp,,1ED1,1ED1
LtnSmOCircumGrave.sc,uni1ED3.sc,42400.32313,42400.32313,smcp,smcp,,1ED3,1ED3
LtnSmOCircumGrave.VN.sc,uni1ED3.VN.sc,42400.32313,42400.32313,smcp,smcp,,1ED3,1ED3
LtnSmOCircumTilde.sc,uni1ED7.sc,42400.3234,42400.3234,smcp,smcp,,1ED7,1ED7
LtnSmOCircumTilde.VN.sc,uni1ED7.VN.sc,42400.32341,42400.32341,smcp,smcp,,1ED7,1ED7
LtnSmOCircumHookAbv.sc,uni1ED5.sc,42400.3238,42400.3238,smcp,smcp,,1ED5,1ED5
LtnSmOCircumHookAbv.VN.sc,uni1ED5.VN.sc,42400.32381,42400.32381,smcp,smcp,,1ED5,1ED5
LtnSmOCircumDotBlw.sc,uni1ED9.sc,42400.32471,42400.32471,smcp,smcp,,1ED9,1ED9
LtnSmOInvBreve.sc,uni020F.sc,42400.331,42400.331,smcp,smcp,,020F,020F
LtnSmOBreve.sc,obreve.sc,42400.332,42400.332,smcp,smcp,,014F,014F
LtnSmOCaron.sc,uni01D2.sc,42400.334,42400.334,smcp,smcp,,01D2,01D2
LtnSmOTilde.sc,otilde.sc,42400.34,42400.34,smcp,smcp,,00F5,00F5
LtnSmOTildeAcute.sc,uni1E4D.sc,42400.34311,42400.34311,smcp,smcp,,1E4D,1E4D
LtnSmOTildeMacron.sc,uni022D.sc,42400.3435,42400.3435,smcp,smcp,,022D,022D
LtnSmOTildeDiaer.sc,uni1E4F.sc,42400.3436,42400.3436,smcp,smcp,,1E4F,1E4F
LtnSmOMacron.sc,omacron.sc,42400.35,42400.35,smcp,smcp,,014D,014D
LtnSmOMacronAcute.sc,uni1E53.sc,42400.35311,42400.35311,smcp,smcp,,1E53,1E53
LtnSmOMacronGrave.sc,uni1E51.sc,42400.35313,42400.35313,smcp,smcp,,1E51,1E51
LtnSmODiaer.sc,odieresis.sc,42400.36,42400.36,smcp,smcp,,00F6,00F6
CySmODiaer.sc,uni04E7.sc,42400.361,42400.361,smcp,smcp,,04E7,04E7
LtnSmODiaerMacron.sc,uni022B.sc,42400.3635,42400.3635,smcp,smcp,,022B,022B
LtnSmODotAbv.sc,uni022F.sc,42400.371,42400.371,smcp,smcp,,022F,022F
LtnSmODotAbvMacron.sc,uni0231.sc,42400.37135,42400.37135,smcp,smcp,,0231,0231
LtnSmOHookAbv.sc,uni1ECF.sc,42400.38,42400.38,smcp,smcp,,1ECF,1ECF
LtnSmODotBlw.sc,uni1ECD.sc,42400.471,42400.471,smcp,smcp,,1ECD,1ECD
LtnSmOOgonek.sc,uni01EB.sc,42400.62,42400.62,smcp,smcp,,01EB,01EB
LtnSmOOgonekMacron.sc,uni01ED.sc,42400.6235,42400.6235,smcp,smcp,,01ED,01ED
LtnSmOOgonek.RetroHook.sc,uni01EB.RetroHook.sc,42400.63,42400.63,smcp,smcp,,01EB,01EB
LtnSmOOgonekMacron.RetroHook.sc,uni01ED.RetroHook.sc,42400.6335,42400.6335,smcp,smcp,,01ED,01ED
CySmBarredO.sc,uni04E9.sc,42400.7115,42400.7115,smcp,smcp,,04E9,04E9
CySmBarredODiaer.sc,uni04EB.sc,42400.7136,42400.7136,smcp,smcp,,04EB,04EB
LtnSmOLngStrk.sc,uniA74B.sc,42400.721,42400.721,smcp,smcp,,A74B,A74B
GrThetaSym.sc,uni03F4.sc,42400.7225,42400.7225,smcp,smcp,,03D1,03D1
LtnSmOMiddleTilde.sc,uni0275.sc,42400.74,42400.74,smcp,smcp,,0275,0275
CySmFita.sc,uni0473.sc,42400.741,42400.741,smcp,smcp,,0473,0473
LtnSmOStrk.sc,oslash.sc,42400.75,42400.75,smcp,smcp,,00F8,00F8
LtnSmOStrkAcute.sc,oslashacute.sc,42400.75311,42400.75311,smcp,smcp,,01FF,01FF
LtnSmOCurl.sc,uniA74D.sc,42400.91,42400.91,smcp,smcp,,A74D,A74D
LtnSmInsularD.sc,uniA77A.sc,42401.1,42401.1,smcp,smcp,,A77A,A77A
LtnSmOHorn.sc,ohorn.sc,42410.1,42410.1,smcp,smcp,,01A1,01A1
LtnSmOHornAcute.sc,uni1EDB.sc,42410.311,42410.311,smcp,smcp,,1EDB,1EDB
LtnSmOHornGrave.sc,uni1EDD.sc,42410.313,42410.313,smcp,smcp,,1EDD,1EDD
LtnSmOHornTilde.sc,uni1EE1.sc,42410.34,42410.34,smcp,smcp,,1EE1,1EE1
LtnSmOHornHookAbv.sc,uni1EDF.sc,42410.38,42410.38,smcp,smcp,,1EDF,1EDF
LtnSmOHornDotBlw.sc,uni1EE3.sc,42410.471,42410.471,smcp,smcp,,1EE3,1EE3
CySmAbkhasHa.sc,uni04A9.sc,42418.1,42418.1,smcp,smcp,,04A9,04A9
LtnSmLigOe.sc,oe.sc,42430.1,42430.1,smcp,smcp,,0153,0153
LtnSmOi.sc,uni01A3.sc,42432.1,42432.1,smcp,smcp,,01A3,01A3
LtnSmOODigraph.sc,uniA74F.sc,42433.1,42433.1,smcp,smcp,,A74F,A74F
LtnSmOu.sc,uni0223.sc,42434.1,42434.1,smcp,smcp,,0223,0223
LtnSmOu.OpenTop.sc,uni0223.OpenTop.sc,42434.12,42434.12,smcp,smcp,,0223,0223
LtnBilabialClick.sc,uni0298.sc,42495.1,42495.1,smcp,smcp,,0298,0298
LtnSmP.sc,p.sc,42500.1,42500.1,smcp,smcp,,0070,0070
CySmEr.sc,uni0440.sc,42500.15,42500.15,smcp,smcp,,0440,0440
LtnSmPAcute.sc,uni1E55.sc,42500.311,42500.311,smcp,smcp,,1E55,1E55
LtnSmPDotAbv.sc,uni1E57.sc,42500.371,42500.371,smcp,smcp,,1E57,1E57
LtnSmPStrk.sc,uni1D7D.sc,42500.71,42500.71,smcp,smcp,,1D7D,1D7D
LtnSmPLowStrk.sc,uniA751.sc,42500.711,42500.711,smcp,smcp,,A751,A751
CySmErTick.sc,uni048F.sc,42500.72,42500.72,smcp,smcp,,048F,048F
LtnSmThorn.sc,thorn.sc,42500.8,42500.8,smcp,smcp,,00FE,00FE
LtnSmPHook.sc,uni01A5.sc,42500.81,42500.81,smcp,smcp,,01A5,01A5
LtnSmThornHighStrk.sc,uniA765.sc,42500.872,42500.872,smcp,smcp,,A765,A765
LtnSmThornLowStrk.sc,uniA767.sc,42500.875,42500.875,smcp,smcp,,A767,A767
LtnSmPHighCurl.sc,uniA755.sc,42500.91,42500.91,smcp,smcp,,A753,A753
LtnSmPLowCurl.sc,uniA753.sc,42500.911,42500.911,smcp,smcp,,A753,A753
CySmRha.sc,uni0517.sc,42510.1,42510.1,smcp,smcp,,0517,0517
LtnWynn.sc,uni01BF.sc,42525.1,42525.1,smcp,smcp,,01BF,01BF
CySmEf.sc,uni0444.sc,42545.1,42545.1,smcp,smcp,,0444,0444
LtnSmQ.sc,q.sc,42600.1,42600.1,smcp,smcp,,0071,0071
CySmQa.sc,uni051B.sc,42600.15,42600.15,smcp,smcp,,051B,051B
LtnSmQStrk.sc,uniA757.sc,42600.72,42600.72,smcp,smcp,,A757,A757
LtnSmQDiagStrk.sc,uniA759.sc,42600.75,42600.75,smcp,smcp,,A759,A759
LtnSmQHookTail.sc,uni024B.sc,42600.86,42600.86,smcp,smcp,,024B,024B
LtnSmQ.DiagTail.sc,q.DiagTail.sc,42601.1,42601.1,,smcp,,,0071
LtnSmQStrk.DiagTail.sc,uniA757.DiagTail.sc,42602.1,42602.1,,smcp,,,A757
LtnSmQDiagStrk.DiagTail.sc,uniA759.DiagTail.sc,42603.1,42603.1,,smcp,,,A759
LtnSmR.sc,r.sc,42700.1,42700.1,smcp,smcp,,0072,0072
LtnSmRAcute.sc,racute.sc,42700.311,42700.311,smcp,smcp,,0155,0155
LtnSmRDblGrave.sc,uni0211.sc,42700.314,42700.314,smcp,smcp,,0211,0211
LtnSmRInvBreve.sc,uni0213.sc,42700.331,42700.331,smcp,smcp,,0213,0213
LtnSmRCaron.sc,rcaron.sc,42700.334,42700.334,smcp,smcp,,0159,0159
LtnSmRDotAbv.sc,uni1E59.sc,42700.371,42700.371,smcp,smcp,,1E59,1E59
LtnSmRLineBlw.sc,uni1E5F.sc,42700.45,42700.45,smcp,smcp,,1E5F,1E5F
LtnSmRDotBlw.sc,uni1E5B.sc,42700.471,42700.471,smcp,smcp,,1E5B,1E5B
LtnSmRDotBlwMacron.sc,uni1E5D.sc,42700.47135,42700.47135,smcp,smcp,,1E5D,1E5D
LtnSmRCedilla.sc,rcommaaccent.sc,42700.61,42700.61,smcp,smcp,,0157,0157
LtnSmRBarredStem.sc,uni024D.sc,42700.72,42700.72,smcp,smcp,,024D,024D
LtnSmRDiagStrk.sc,uniA7A7.sc,42700.75,42700.75,smcp,smcp,,A7A7,A7A7
LtnSmRHookTail.sc,uni027D.sc,42700.86,42700.86,smcp,smcp,,027D,027D
LtnSmRRotunda.sc,uniA75B.sc,42701.1,42701.1,smcp,smcp,,A75B,A75B
LtnSmRumRotunda.sc,uniA75D.sc,42702.1,42702.1,smcp,smcp,,A75D,A75D
LtnSmInsularR.sc,uniA783.sc,42703.1,42703.1,smcp,smcp,,A783,A783
LtnSmInsularS.sc,uniA785.sc,42704.1,42704.1,smcp,smcp,,A785,A785
LtnSmInsularF.sc,uniA77C.sc,42705.1,42705.1,smcp,smcp,,A77C,A77C
LtnSmCapR.sc,uni0280.sc,42750.26,42750.26,smcp,smcp,,0280,0280
LtnSmCapSmRHookTail,uni027D.LCStyle.sc,42760.1,42760.1,smcp,smcp,,027D,027D
CySmYa.sc,uni044F.sc,42790.2615,42790.2615,smcp,smcp,,044F,044F
CySmYae.sc,uni0519.sc,42791.1,42791.1,smcp,smcp,,0519,0519
LtnSmS.sc,s.sc,42800.1,42800.1,smcp,smcp,,0073,0073
CySmDze.sc,uni0455.sc,42800.15,42800.15,smcp,smcp,,0455,0455
LtnSmSAcute.sc,sacute.sc,42800.311,42800.311,smcp,smcp,,015B,015B
LtnSmSAcuteDotAbv.sc,uni1E65.sc,42800.31137,42800.31137,smcp,smcp,,1E65,1E65
LtnSmSCircum.sc,scircumflex.sc,42800.32,42800.32,smcp,smcp,,015D,015D
LtnSmSCaron.sc,scaron.sc,42800.334,42800.334,smcp,smcp,,0161,0161
LtnSmSCaronDotAbv.sc,uni1E67.sc,42800.33437,42800.33437,smcp,smcp,,1E67,1E67
LtnSmSDotAbv.sc,uni1E61.sc,42800.371,42800.371,smcp,smcp,,1E61,1E61
LtnSmSDotBlw.sc,uni1E63.sc,42800.471,42800.471,smcp,smcp,,1E63,1E63
LtnSmSDotBlwDotAbv.sc,uni1E69.sc,42800.47137,42800.47137,smcp,smcp,,1E69,1E69
LtnSmSCommaBlw.sc,uni0219.sc,42800.472,42800.472,smcp,smcp,,0219,0219
LtnSmSCedilla.sc,scedilla.sc,42800.61,42800.61,smcp,smcp,,015F,015F
LtnSmSDiagStrk.sc,uniA7A9.sc,42800.75,42800.75,smcp,smcp,,A7A9,A7A9
LtnSmSSwashTail.sc,uni023F.sc,42800.93,42800.93,smcp,smcp,,023F,023F
LtnSmSharpS.sc,germandbls.sc,42810.1,42810.1,smcp,smcp,,00DF,00DF
LtnSmTnTwo.sc,uni01A8.sc,42820.1,42820.1,smcp,smcp,,01A8,01A8
LtnSmEsh.sc,uni0283.sc,42840.1,42840.1,smcp,smcp,,0283,0283
LtnSmSHook.sc,uni0282.sc,42850.65,42850.65,smcp,smcp,,0282,0282
LtnSmT.sc,t.sc,42900.1,42900.1,smcp,smcp,,0074,0074
LtnSmTCaron.Caron.sc,tcaron.Caron.sc,42900.334,42900.334,smcp,smcp,,0165,0165
LtnSmTCaron.Caron.NoTailT.sc,tcaron.Caron.NoTailT.sc,42900.3341,42900.3341,,smcp,,,0165
LtnSmTDotAbv.sc,uni1E6B.sc,42900.371,42900.371,smcp,smcp,,1E6B,1E6B
LtnSmTCircumBlw.sc,uni1E71.sc,42900.42,42900.42,smcp,smcp,,1E71,1E71
LtnSmTLineBlw.sc,uni1E6F.sc,42900.45,42900.45,smcp,smcp,,1E6F,1E6F
LtnSmTDotBlw.sc,uni1E6D.sc,42900.471,42900.471,smcp,smcp,,1E6D,1E6D
LtnSmTCommaBlw.sc,uni021B.sc,42900.472,42900.472,smcp,smcp,,021B,021B
LtnSmTCaron.sc,tcaron.sc,42900.52,42900.52,smcp,smcp,,0165,0165
LtnSmTCedilla.sc,uni0163.sc,42900.61,42900.61,smcp,smcp,,0163,0163
LtnSmTDiagStrk.sc,uni2C66.sc,42900.75,42900.75,smcp,smcp,,2C66,2C66
LtnSmTStrk.sc,tbar.sc,42900.79,42900.79,smcp,smcp,,0167,0167
LtnSmTHook.sc,uni01AD.sc,42900.81,42900.81,smcp,smcp,,01AD,01AD
LtnSmTRetrHook.sc,uni0288.sc,42900.85,42900.85,smcp,smcp,,0288,0288
LtnSmTHook.RtHook.sc,uni01AD.RtHook.sc,42900.86,42900.86,smcp,smcp,,01AD,01AD
LtnSmTzDigraph.sc,uniA729.sc,42913.1,42913.1,smcp,smcp,,A729,A729
LtnSmInsularT.sc,uniA787.sc,42914.1,42914.1,smcp,smcp,,A787,A787
LtnSmTurnedT.sc,uni0287.sc,42920.1,42920.1,smcp,smcp,,0287,0287
CySmTe.sc,uni0442.sc,42940.1,42940.1,smcp,smcp,,0442,0442
CySmKomiTje.sc,uni050F.sc,42940.3,42940.3,smcp,smcp,,050F,050F
CySmLigTeTse.sc,uni04B5.sc,42940.4,42940.4,smcp,smcp,,04B5,04B5
CySmTeDesc.sc,uni04AD.sc,42940.89,42940.89,smcp,smcp,,04AD,04AD
LtnSmU.sc,u.sc,43000.1,43000.1,smcp,smcp,,0075,0075
LtnSmUAcute.sc,uacute.sc,43000.311,43000.311,smcp,smcp,,00FA,00FA
LtnSmUDblAcute.sc,uhungarumlaut.sc,43000.312,43000.312,smcp,smcp,,0171,0171
LtnSmUGrave.sc,ugrave.sc,43000.313,43000.313,smcp,smcp,,00F9,00F9
LtnSmUDblGrave.sc,uni0215.sc,43000.314,43000.314,smcp,smcp,,0215,0215
LtnSmUCircum.sc,ucircumflex.sc,43000.32,43000.32,smcp,smcp,,00FB,00FB
LtnSmUInvBreve.sc,uni0217.sc,43000.331,43000.331,smcp,smcp,,0217,0217
LtnSmUBreve.sc,ubreve.sc,43000.332,43000.332,smcp,smcp,,016D,016D
LtnSmUCaron.sc,uni01D4.sc,43000.334,43000.334,smcp,smcp,,01D4,01D4
LtnSmUTilde.sc,utilde.sc,43000.34,43000.34,smcp,smcp,,0169,0169
LtnSmUTildeAcute.sc,uni1E79.sc,43000.34311,43000.34311,smcp,smcp,,1E79,1E79
LtnSmUMacron.sc,umacron.sc,43000.35,43000.35,smcp,smcp,,016B,016B
LtnSmUMacronDiaer.sc,uni1E7B.sc,43000.3536,43000.3536,smcp,smcp,,1E7B,1E7B
LtnSmUDiaer.sc,udieresis.sc,43000.36,43000.36,smcp,smcp,,00FC,00FC
LtnSmUDiaerAcute.sc,uni01D8.sc,43000.36311,43000.36311,smcp,smcp,,01D8,01D8
LtnSmUDiaerGrave.sc,uni01DC.sc,43000.36313,43000.36313,smcp,smcp,,01DC,01DC
LtnSmUDiaerCaron.sc,uni01DA.sc,43000.36334,43000.36334,smcp,smcp,,01DA,01DA
LtnSmUDiaerMacron.sc,uni01D6.sc,43000.3635,43000.3635,smcp,smcp,,01D6,01D6
LtnSmURingAbv.sc,uring.sc,43000.373,43000.373,smcp,smcp,,016F,016F
LtnSmUHookAbv.sc,uni1EE7.sc,43000.38,43000.38,smcp,smcp,,1EE7,1EE7
LtnSmUEgAlef.sc,uniA7BF.sc,43000.39,43000.39,smcp,smcp,,A7BF,A7BF
LtnSmUCircumBlw.sc,uni1E77.sc,43000.42,43000.42,smcp,smcp,,1E77,1E77
LtnSmUTildeBlw.sc,uni1E75.sc,43000.44,43000.44,smcp,smcp,,1E75,1E75
LtnSmUDiaerBlw.sc,uni1E73.sc,43000.46,43000.46,smcp,smcp,,1E73,1E73
LtnSmUDotBlw.sc,uni1EE5.sc,43000.471,43000.471,smcp,smcp,,1EE5,1EE5
LtnSmUOgonek.sc,uogonek.sc,43000.62,43000.62,smcp,smcp,,0173,0173
LtnSmUOgonek.RetroHook.sc,uogonek.RetroHook.sc,43000.63,43000.63,smcp,smcp,,0173,0173
LtnSmUBar.sc,uni0289.sc,43000.72,43000.72,smcp,smcp,,0289,0289
LtnSmUStrk.sc,uniA7B9.sc,43000.75,43000.75,smcp,smcp,,A7B9,A7B9
LtnSmUHorn.sc,uhorn.sc,43010.1,43010.1,smcp,smcp,,01B0,01B0
LtnSmUHornAcute.sc,uni1EE9.sc,43010.311,43010.311,smcp,smcp,,1EE9,1EE9
LtnSmUHornGrave.sc,uni1EEB.sc,43010.313,43010.313,smcp,smcp,,1EEB,1EEB
LtnSmUHornTilde.sc,uni1EEF.sc,43010.34,43010.34,smcp,smcp,,1EEF,1EEF
LtnSmUHornHookAbv.sc,uni1EED.sc,43010.38,43010.38,smcp,smcp,,1EED,1EED
LtnSmUHornDotBlw.sc,uni1EF1.sc,43010.471,43010.471,smcp,smcp,,1EF1,1EF1
LtnSmUpsilon.sc,uni028A.sc,43040.1,43040.1,smcp,smcp,,028A,028A
LtnSmVHook.sc,uni028B.sc,43100,43100,smcp,smcp,,028B,028B
LtnSmV.sc,v.sc,43100.1,43100.1,smcp,smcp,,0076,0076
LtnSmVHook.StraightLft.sc,uni028B.StraightLft.sc,43100.12,43100.12,smcp,smcp,,028B,028B
LtnSmVHook.StraightLftHighHook.sc,uni028B.StraightLftHighHook.sc,43100.123,43100.123,smcp,smcp,,028B,028B
LtnSmVTilde.sc,uni1E7D.sc,43100.34,43100.34,smcp,smcp,,1E7D,1E7D
LtnSmVDotBlw.sc,uni1E7F.sc,43100.471,43100.471,smcp,smcp,,1E7F,1E7F
LtnSmVDiagStrk.sc,uniA75F.sc,43101.75,43101.75,smcp,smcp,,A75F,A75F
LtnSmVYDigraph.sc,uniA761.sc,43102.1,43102.1,smcp,smcp,,A761,A761
LtnSmVend.sc,uniA769.sc,43103.1,43103.1,smcp,smcp,,A769,A769
LtnSmTurnedV.sc,uni028C.sc,43120.1,43120.1,smcp,smcp,,028C,028C
LtnSmRamsHorn.sc,uni0264.sc,43131.1,43131.1,smcp,smcp,,0264,0264
LtnSmGamma.sc,uni0263.sc,43133.1,43133.1,smcp,smcp,,0263,0263
CySmIzhitsa.sc,uni0475.sc,43150.8,43150.8,smcp,smcp,,0475,0475
LtnSmW.sc,w.sc,43200.1,43200.1,smcp,smcp,,0077,0077
CySmWe.sc,uni051D.sc,43200.15,43200.15,smcp,smcp,,051D,051D
LtnSmWAcute.sc,wacute.sc,43200.311,43200.311,smcp,smcp,,1E83,1E83
LtnSmWGrave.sc,wgrave.sc,43200.313,43200.313,smcp,smcp,,1E81,1E81
LtnSmWCircum.sc,wcircumflex.sc,43200.32,43200.32,smcp,smcp,,0175,0175
LtnSmWDiaer.sc,wdieresis.sc,43200.36,43200.36,smcp,smcp,,1E85,1E85
LtnSmWDotAbv.sc,uni1E87.sc,43200.371,43200.371,smcp,smcp,,1E87,1E87
LtnSmWDotBlw.sc,uni1E89.sc,43200.471,43200.471,smcp,smcp,,1E89,1E89
LtnSmWHook.sc,uni2C73.sc,43200.81,43200.81,smcp,smcp,,2C73,2C73
LtnSmOmega.sc,uniA7B7.sc,43230.15,43230.1,smcp,smcp,,A7B7,A7B7
LtnSmX.sc,x.sc,43300.1,43300.1,smcp,smcp,,0078,0078
CySmHa.sc,uni0445.sc,43300.15,43300.15,smcp,smcp,,0445,0445
LtnSmXDiaer.sc,uni1E8D.sc,43300.36,43300.36,smcp,smcp,,1E8D,1E8D
LtnSmXDotAbv.sc,uni1E8B.sc,43300.371,43300.371,smcp,smcp,,1E8B,1E8B
CySmHaStrk.sc,uni04FF.sc,43300.75,43300.75,smcp,smcp,,04FF,04FF
CySmHaHook.sc,uni04FD.sc,43300.85,43300.85,smcp,smcp,,04FD,04FD
CySmHaDesc.sc,uni04B3.sc,43300.89,43300.89,smcp,smcp,,04B3,04B3
LtnSmChi.sc,uniAB53.sc,43315.1,43315.15,smcp,smcp,,AB53,AB53
LtnSmY.sc,y.sc,43400.1,43400.1,smcp,smcp,,0079,0079
CySmU.sc,uni0443.sc,43400.15,43400.15,smcp,smcp,,0443,0443
LtnSmYAcute.sc,yacute.sc,43400.311,43400.311,smcp,smcp,,00FD,00FD
CySmUDblAcute.sc,uni04F3.sc,43400.312,43400.312,smcp,smcp,,04F3,04F3
LtnSmYGrave.sc,ygrave.sc,43400.313,43400.313,smcp,smcp,,1EF3,1EF3
LtnSmYCircum.sc,ycircumflex.sc,43400.32,43400.32,smcp,smcp,,0177,0177
CySmShortU.sc,uni045E.sc,43400.333,43400.333,smcp,smcp,,045E,045E
LtnSmYTilde.sc,uni1EF9.sc,43400.34,43400.34,smcp,smcp,,1EF9,1EF9
LtnSmYMacron.sc,uni0233.sc,43400.35,43400.35,smcp,smcp,,0233,0233
CySmUMacron.sc,uni04EF.sc,43400.3515,43400.3515,smcp,smcp,,04EF,04EF
LtnSmYDiaer.sc,ydieresis.sc,43400.36,43400.36,smcp,smcp,,00FF,00FF
CySmUDiaer.sc,uni04F1.sc,43400.3615,43400.3615,smcp,smcp,,04F1,04F1
LtnSmYDotAbv.sc,uni1E8F.sc,43400.371,43400.371,smcp,smcp,,1E8F,1E8F
LtnSmYHookAbv.sc,uni1EF7.sc,43400.38,43400.38,smcp,smcp,,1EF7,1EF7
LtnSmYDotBlw.sc,uni1EF5.sc,43400.471,43400.471,smcp,smcp,,1EF5,1EF5
LtnSmYStrk.sc,uni024F.sc,43400.75,43400.75,smcp,smcp,,024F,024F
LtnSmYHook.RtHook.sc,uni01B4.RtHook.sc,43400.86,43400.86,smcp,smcp,,01B4,01B4
LtnSmYHook.sc,uni01B4.sc,43400.87,43400.87,smcp,smcp,,01B4,01B4
LtnSmYHook.RtHook.NoTailY.sc,uni01B4.RtHook.NoTailY.sc,43400.872,43400.872,,smcp,,,01B4
LtnSmYLoop.sc,uni1EFF.sc,43400.91,43400.91,smcp,smcp,,1EFF,1EFF
CySmStraightU.sc,uni04AF.sc,43410.1,43410.1,smcp,smcp,,04AF,04AF
CySmStraightUStrk.sc,uni04B1.sc,43410.72,43410.72,smcp,smcp,,04B1,04B1
CySmChe.sc,uni0447.sc,43440.1,43440.1,smcp,smcp,,0447,0447
CySmCheDiaer.sc,uni04F5.sc,43440.36,43440.36,smcp,smcp,,04F5,04F5
CySmKhakasChe.sc,uni04CC.sc,43440.5,43440.5,smcp,smcp,,04CC,04CC
CySmDeCheLig.sc,uni052D.sc,43440.6,43440.6,smcp,smcp,,052D,052D
CySmCheVertStrk.sc,uni04B9.sc,43440.79,43440.79,smcp,smcp,,04B9,04B9
